design,per,X,Median,Mean,Min,Max,X95CIlo,X95CIup,rBias,rRMSE
SD3,SL1,BV,1.109215,1.2331923886,0.01,11.6274,1.14444620840381,1.32193856879619,0.2331923886,1.03800038951734
SD3,SL1,BQ,0.68453,0.8121733942,0.01,12.9939,0.725542922069855,0.898803866330145,-0.1878266058,1.00506051288238
SD3,SL1,BVp,0.923848,0.963971804,0.480194,2.37356,0.943488676961727,0.984454931038273,-0.036028196,0.236216168777838
SD3,SL1,BKa,0.9254465,0.93333881,0.01,1.64078,0.914903837956917,0.951773782043083,-0.06666119,0.220430279304396
SD3,SL1,RUV,1.02256,1.025254982,0.860814,1.71291,1.01809633208293,1.03241363191707,0.025254982,0.0854086121478741
SD3,SL2,CL,1.001505,1.001899308,0.808558,1.30756,0.9983080298869,1.0054905861131,0.001899308,0.0409749359706638
SD3,SL2,V,0.9963375,0.9846312666,0.01,2.0816,0.951267997404101,1.0179945357959,-0.0153687334,0.380561819362459
SD3,SL2,Q,0.912243,1.053142044,0.307004,8.34308,0.997146265257378,1.10913782274262,0.053142044,0.640409693073229
SD3,SL2,Vp,1.02733,1.034465296,0.298677,1.73622,1.01270785932766,1.05622273267234,0.034465296,0.250359794547631
SD3,SL2,Ka,0.949998,0.97040811,0.599012,2.18266,0.955995907149663,0.984820312850338,-0.02959189,0.166904518184134
SD3,SL2,BCL,0.992565,0.992840978,0.793579,1.5261,0.986440636063998,0.999241319936002,-0.007159022,0.0732971042793779
SD3,SL2,BV,1.077185,1.17889062,0.01,10.6794,1.10709738548775,1.25068385451225,0.17889062,0.837576237843557
SD3,SL2,BQ,0.7103645,0.800694725,0.01,6.25328,0.727475802567,0.873913647433,-0.199305275,0.85796864344355
SD3,SL2,BVp,0.928952,0.972951512,0.522301,2.25238,0.952072752464781,0.993830271535219,-0.027048488,0.239493929328157
SD3,SL2,BKa,0.937398,0.9427986,0.435878,1.94371,0.924881506672256,0.960715693327744,-0.0572014,0.212066802161951
SD3,SL2,RUV,1.044665,1.051979476,0.887049,2.51754,1.04253298542174,1.06142596657826,0.051979476,0.119555503747055
SD3,SL3,CL,1.004685,1.00707671,0.867712,1.33156,1.0033837196112,1.0107697003888,0.00707671,0.042680904616163
SD3,SL3,V,1.071135,1.0746402496,0.01,2.3145,1.03443408735646,1.11484641184354,0.0746402496,0.464280961495315
SD3,SL3,Q,0.9750185,1.22891284,0.222231,24.4487,1.11906472407427,1.33876095592573,0.22891284,1.2727278825412
SD3,SL3,Vp,0.9818615,0.986522426,0.183062,1.79081,0.959861329300968,1.01318352269903,-0.013477574,0.304163403078967
SD3,SL3,Ka,1.02309,1.03466403,0.579597,1.51425,1.01900571647457,1.05032234352543,0.03466403,0.181797929927714
SD3,SL3,BCL,0.99463,0.997857576,0.834798,1.41461,0.991268220098692,1.00444693190131,-0.002142424,0.075131453464205
SD3,SL3,BV,1.004215,1.1720490394,0.01,12.8853,1.05870094233164,1.28539713646836,0.1720490394,1.30326917385519
SD3,SL3,BQ,0.8781325,0.9714419112,0.01,5.73906,0.892298556978231,1.05058526542177,-0.0285580887999998,0.902472933301434
SD3,SL3,BVp,0.98426,1.044249716,0.407978,2.40076,1.01647340753031,1.07202602446969,0.044249716,0.319652640896658
SD3,SL3,BKa,1.048505,1.050937934,0.401655,1.75494,1.03034676328897,1.07152910471103,0.050937934,0.240148260053497
SD3,SL3,RUV,1.17836,1.188545272,0.950546,2.44459,1.17974866740951,1.19734187659049,0.188545272,0.21354368069515
SD3,TD1,CL,1.00068,1.00084617,0.839454,1.19348,0.997473117503176,1.00421922249682,0.000846169999999999,0.0384530203273813
SD3,TD1,V,1.024755,0.997161767,0.01,2.2961,0.9635965399935,1.0307269940065,-0.00283823300000001,0.382563668113991
SD3,TD1,Q,0.908065,1.083975106,0.146295,9.72361,1.00571720959825,1.16223300240175,0.0839751059999999,0.895873542556965
SD3,TD1,Vp,1.005185,1.024529808,0.185006,1.75777,1.00254099542281,1.04651862057719,0.024529808,0.251810826895374
SD3,TD1,Ka,0.962028,0.981225932,0.69209,2.32795,0.966393034033965,0.996058829966035,-0.018774068,0.17009433018239
SD3,TD1,BCL,0.9941165,0.993725116,0.813693,1.27767,0.987774002517756,0.999676229482244,-0.00627488400000001,0.0681162946612923
SD3,TD1,BV,1.0824,1.20591543,0.01,10.051,1.12725774918455,1.28457311081545,0.20591543,0.919830201359186
SD3,TD1,BQ,0.7029875,0.7974676146,0.01,7.81997,0.716748899549089,0.878186329650911,-0.2025323854,0.942005791294375
SD3,TD1,BVp,0.935669,0.970556776,0.059741,3.02741,0.949306147429197,0.991807404570803,-0.029443224,0.243982982534135
SD3,TD1,BKa,0.942887,0.946081748,0.303326,2.34507,0.927653449089685,0.964510046910315,-0.0539182520000001,0.216843301665419
SD3,TD1,RUV,1.00171,1.005676594,0.804227,2.0153,0.997680251777612,1.01367293622239,0.00567659399999999,0.0913133701650202
SD3,TD2,CL,1.000265,1.000959804,0.746797,1.49022,0.996103936512587,1.00581567148741,0.000959803999999997,0.0553521263477746
SD3,TD2,V,1.028455,1.0075535044,0.01,2.32898,0.974021241146361,1.04108576765364,0.00755350439999999,0.382252079533166
SD3,TD2,Q,0.9227565,1.071369494,0.131566,10.5853,1.00164270189184,1.14109628610816,0.071369494,0.797895845389503
SD3,TD2,Vp,1.0001535,1.018251088,0.163039,1.76702,0.996303577967466,1.04019859803253,0.018251088,0.250807413548125
SD3,TD2,Ka,0.968863,0.988570208,0.695866,2.3974,0.973408750604682,1.00373166539532,-0.011429792,0.17317735633656
SD3,TD2,BCL,0.9951145,0.998556614,0.814576,1.45591,0.991741946326444,1.00537128167356,-0.001443386,0.0776822586503894
SD3,TD2,BV,1.06709,1.206865542,0.01,12.9677,1.10959429765283,1.30413678634717,0.206865542,1.12776503812116
SD3,TD2,BQ,0.7086895,0.8085413164,0.01,6.58587,0.733146000939052,0.883936631860948,-0.191458683599999,0.880374243953252
SD3,TD2,BVp,0.9448045,0.977980812,0.350337,2.40016,0.957909806222593,0.998051817777407,-0.022019188,0.229812681840006
SD3,TD2,BKa,0.9548465,0.960051396,0.312775,2.56812,0.941172824661093,0.978929967338907,-0.039948604,0.21884195168936
SD3,TD2,RUV,1.00331,1.010244734,0.807057,2.0081,1.00200618126647,1.01848328673353,0.010244734,0.0944545269209158
SD4,A1,CL,1.00103,1.001559758,0.917417,1.09704,0.998724725963146,1.00439479003685,0.001559758,0.0323493502194711
SD4,A1,V,0.40634,0.5757636376,0.01,2.38237,0.52373573118031,0.62779154401969,-0.4242363624,0.729108579527094
SD4,A1,Q,0.6598525,1.0796352244,0.0210356,69.4212,0.7727579255889,1.3865125232111,0.0796352244,3.49848074124743
SD4,A1,Vp,1.295215,1.22136362,0.109825,1.78346,1.18963489800038,1.25309234199962,0.22136362,0.423995605490401
SD4,A1,Ka,0.6122425,0.704862484,0.310732,1.68904,0.679248547067323,0.730476420932677,-0.295137516,0.415125518342132
SD4,A1,BCL,0.9696215,0.970219488,0.78102,1.18856,0.964494640546686,0.975944335453314,-0.029780512,0.0717227911030239
SD4,A1,BV,1.99369,3.525514789,0.01,13.716,3.20985204522885,3.84117753277115,2.525514789,4.39564600289725
SD4,A1,BQ,0.01,0.534484681,0.01,8.6816,0.436111408757725,0.632857953242275,-0.465515319000002,1.21399012128601
SD4,A1,BVp,0.8341605,0.902269864,0.119763,2.81089,0.877161502949722,0.927378225050278,-0.097730136,0.302395613486863
SD4,A1,BKa,0.7052935,0.6608158918,0.01,1.64251,0.630367870111389,0.691263913488611,-0.3391841082,0.485255073881596
SD4,A1,RUV,1.7182,1.80615618,1.14092,3.1665,1.77355434704826,1.83875801295174,0.806156179999999,0.887667907011288
SD4,A2,CL,1.00423,1.00412309,0.918477,1.10694,1.00133810045962,1.00690807954038,0.00412309,0.032008043116848
SD4,A2,V,0.331092,0.5429319852,0.01,2.41386,0.489045669137212,0.596818301262788,-0.457068014800001,0.765573116212132
SD4,A2,Q,0.4652665,153.4055550728,0.0326724,42903.5,-56.9921557743051,363.803265919905,152.4055550728,2402.80521882931
SD4,A2,Vp,1.283255,1.190527624,0.171881,1.77444,1.1586781315874,1.2223771164126,0.190527624,0.409961712393233
SD4,A2,Ka,0.471453,0.610041372,0.160447,1.82064,0.581436981102055,0.638645762897945,-0.389958628,0.508283574408176
SD4,A2,BCL,0.9450535,0.948830052,0.750696,1.15289,0.942916399567018,0.954743704432982,-0.051169948,0.0846231849740483
SD4,A2,BV,1.477645,2.9905156928,0.01,13.3185,2.67751884901263,3.30351253658737,1.9905156928,4.08508615391347
SD4,A2,BQ,0.01,0.6144510004,0.01,49.5392,0.398157954310892,0.830744046489108,-0.3855489996,2.49512552876972
SD4,A2,BVp,0.897722,1.002243644,0.01,3.34195,0.965516428279827,1.03897085972017,0.002243644,0.418597303194337
SD4,A2,BKa,0.3548175,0.3559221228,0.01,1.50271,0.325460779600707,0.386383465999293,-0.644077877200002,0.731688690418705
SD4,A2,RUV,2.44831,2.54570368,1.66638,3.92684,2.50291163241288,2.58849572758712,1.54570368,1.62082227343383
SD4,A3,CL,1.0001015,0.99092883,0.634677,1.10206,0.986023151452408,0.995834508547592,-0.00907117,0.0566425966699797
SD4,A3,V,0.4233455,0.5184436698,0.01,2.49668,0.472816697330157,0.564070642269843,-0.4815563302,0.708746792721747
SD4,A3,Q,0.263441,136350.630266629,0.01,45248100,-62026.2753575752,334727.535890833,136349.630266629,2265069.77787523
SD4,A3,Vp,1.0963,114817.579829604,0.18756,57408100,-110218.031592509,339853.191251717,114816.579829604,2567368.2364612
SD4,A3,Ka,0.294979,0.4914126168,0.0800383,2.26481,0.457055445442521,0.525769788157479,-0.5085873832,0.641868657594388
SD4,A3,BCL,0.916583,0.917669832,0.544145,1.16142,0.910943008759125,0.924396655240875,-0.0823301680000001,0.112499717201031
SD4,A3,BV,0.02316955,1.1325196168,0.01,14.2711,0.900264652819524,1.36477458078048,0.1325196168,2.65039579062437
SD4,A3,BQ,0.01,0.4635219064,0.01,9.70864,0.379184432287424,0.547859380512576,-0.536478093600002,1.10079631125514
SD4,A3,BVp,1.16014,1.4228907478,0.01,9.37302,1.3230003429281,1.5227811526719,0.4228907478,1.2144861362635
SD4,A3,BKa,0.01,0.2283681348,0.01,1.07872,0.204874190248865,0.251862079351135,-0.771631865200003,0.816771237515084
SD4,A3,RUV,3.591705,3.59630468,2.05905,6.04957,3.54221338315258,3.65039597684742,2.59630468,2.66849472664497
SD4,All,CL,1.018625,1.016302204,0.537004,1.129,1.01264846269652,1.01995594530348,0.016302204,0.0447200746083009
SD4,All,V,1.11643,1.113267456,0.632358,1.31506,1.10902229028422,1.11751262171578,0.113267456,0.123168481332084
SD4,All,Ka,1.72658,7.74051228000844e+20,1.22738,3.86728e+23,-7.41892786597217e+20,2.28999524259891e+21,7.74051228000844e+20,1.72950070574194e+22
SD4,All,BCL,0.90822,0.910378746,0.593046,1.16225,0.904268467857433,0.916489024142567,-0.089621254,0.113498004489515
SD4,All,BV,0.5680025,0.565512483,0.01,1.02641,0.555268885808765,0.575756080191235,-0.434487517,0.449899795384923
SD4,All,BKa,0.01,135.4267903216,0.01,31074.4,-19.7606054141219,290.614186057322,134.4267903216,1773.81914989289
SD4,All,RUV,4.28001,4.31712716,2.46093,5.41854,4.2797935424406,4.3544607775594,3.31712716,3.34430636901843
SD4,B,CL,1.00099,1.00138512,0.924724,1.09791,0.998652005320099,1.0041182346799,0.00138512,0.0311809225356788
SD4,B,V,1.000966,0.9859548122,0.01,2.12243,0.94663002497075,1.02527959942925,-0.0140451878,0.44841661962609
SD4,B,Q,0.8764105,0.97864562,0.232934,4.28333,0.939866102090983,1.01742513790902,-0.02135438,0.442497573095984
SD4,B,Vp,1.02262,1.02812983,0.29506,1.74425,1.00271817985196,1.05354148014804,0.02812983,0.290987186439091
SD4,B,Ka,0.9694275,0.962940336,0.526109,1.63144,0.947418223937395,0.978462448062605,-0.037059664,0.180750256609013
SD4,B,BCL,0.991791,0.992056618,0.80931,1.19854,0.98638678309951,0.99772645290049,-0.007943382,0.065107220762877
SD4,B,BV,1.12224,1.3052369478,0.01,12.3089,1.19859118866204,1.41188270693797,0.3052369478,1.25321478959821
SD4,B,BQ,0.548105,0.6461454034,0.01,2.99856,0.590650664233527,0.701640142566473,-0.3538545966,0.724746361663654
SD4,B,BVp,0.930898,0.983728152,0.382587,2.13634,0.960339978681769,1.00711632531823,-0.016271848,0.267058333951352
SD4,B,BKa,0.914986,0.922167262,0.244344,1.56113,0.904415754714636,0.939918769285364,-0.077832738,0.216774199774461
SD4,B,RUV,0.994571,0.995630482,0.780911,1.95229,0.987930548418963,1.00333041558104,-0.004369518,0.0878672061710966
SD4,D,CL,1.003385,1.004301158,0.917586,1.10485,1.00157673311042,1.00702558288958,0.004301158,0.0313475821972604
SD4,D,V,0.862168,0.840088574,0.01,2.03566,0.797616189551256,0.882560958448744,-0.159911426,0.509800096122141
SD4,D,Q,0.938265,1.114082494,0.278526,5.38662,1.06428276482464,1.16388222317536,0.114082494,0.57893432808215
SD4,D,Vp,1.102035,1.12937608,0.338426,1.77611,1.10171201296653,1.15704014703347,0.12937608,0.340807310316941
SD4,D,Ka,0.947801,0.952539384,0.520176,1.56487,0.937452326923012,0.967626441076988,-0.047460616,0.178381417368626
SD4,D,BCL,1.04547,1.045604486,0.838724,1.27742,1.03957364502296,1.05163532697704,0.045604486,0.0824882751241775
SD4,D,BV,1.4154,1.9897875902,0.01,13.1026,1.79710078477891,2.18247439562109,0.989787590199999,2.40885452757548
SD4,D,BQ,0.6600165,0.7310329536,0.01,3.32659,0.670547982607554,0.791517924592446,-0.2689670464,0.739978589711174
SD4,D,BVp,0.891338,0.95610803,0.506316,2.21774,0.935422644930835,0.976793415069165,-0.04389197,0.23980861955122
SD4,D,BKa,0.921349,0.925411396,0.174803,1.52861,0.906909454068889,0.943913337931111,-0.074588604,0.223675163237835
SD4,D,RUV,0.996125,0.993598902,0.778929,1.2093,0.987206892696803,0.999990911303197,-0.006401098,0.0731323563948134
SD4,D2,CL,1.01895,1.020152962,0.933126,1.12977,1.01712275909404,1.02318316490596,0.020152962,0.0399860897144245
SD4,D2,V,0.87847,0.8639150932,0.01,1.92127,0.827172176296464,0.900658010103536,-0.1360849068,0.440326716196509
SD4,D2,Q,1.081965,1.23424412,0.379661,4.43361,1.18592366796107,1.28256457203893,0.23424412,0.598469772668281
SD4,D2,Vp,1.121515,1.134315734,0.473164,1.88489,1.10992525179896,1.15870621620105,0.134315734,0.308734199323745
SD4,D2,Ka,0.9887775,1.004299412,0.508797,1.67177,0.989411105294156,1.01918771870584,0.004299412,0.169741036050202
SD4,D2,BCL,1.211865,1.212529038,0.983251,1.43137,1.20545889049761,1.21959918550239,0.212529038,0.227292388471524
SD4,D2,BV,2.004075,2.3638025296,0.01,14.1616,2.20852639217137,2.51907866702863,1.3638025296,2.23425602774019
SD4,D2,BQ,0.984939,0.8910175508,0.01,2.79136,0.829772877078095,0.952262224521905,-0.1089824492,0.706480728534688
SD4,D2,BVp,1.01728,1.051183724,0.56676,2.2101,1.03276346788114,1.06960398011886,0.051183724,0.216090526771036
SD4,D2,BKa,0.9628245,0.969221806,0.137048,1.77886,0.949520226308953,0.988923385691047,-0.030778194,0.226644474201031
SD4,D2,RUV,0.9990775,0.99712261,0.779187,1.24013,0.990587825050217,1.00365739494978,-0.00287739,0.074534500377114
SD4,M,CL,1.006305,1.006346106,0.927449,1.10038,1.00361781000244,1.00907440199756,0.006346106,0.0317361925737477
SD4,M,V,1.06362,1.063134766,0.988813,1.14746,1.06110588443019,1.06516364756981,0.063134766,0.0672362105010239
SD4,M,Ka,1.654945,1.6590676,1.36616,2.03745,1.6496565108791,1.6684786891209,0.6590676,0.667738747925265
SD4,M,BCL,0.9870835,0.98806676,0.811062,1.19894,0.982391375362086,0.993742144637914,-0.01193324,0.065775633002929
SD4,M,BV,0.672246,0.67217196,0.522873,0.814388,0.667551239595178,0.676792680404822,-0.32782804,0.332031166531782
SD4,M,BKa,1.47471,1.48216472,1.06733,2.03449,1.46736734371242,1.49696209628759,0.48216472,0.510808880387567
SD4,M,RUV,1.27776,1.284102228,0.92313,1.75253,1.27328757935587,1.29491687664413,0.284102228,0.309687865605858
SD4,S1,CL,1.000985,1.001618724,0.927592,1.10103,0.998938012238784,1.00429943576122,0.001618724,0.0305957411504935
SD4,S1,V,0.975796,1.0076152454,0.01,2.35616,0.968711612985143,1.04651887781486,0.00761524539999995,0.443461966127977
SD4,S1,Q,0.842097,0.933018428,0.117026,3.66534,0.897629985640879,0.968406870359121,-0.0669815719999999,0.408856875128532
SD4,S1,Vp,1.025385,1.011859544,0.250479,1.7189,0.986887777121355,1.03683131087864,0.011859544,0.284857833404012
SD4,S1,Ka,0.9521405,0.95130099,0.528773,1.44342,0.935857813595992,0.966744166404008,-0.0486990099999999,0.182623447462263
SD4,S1,BCL,0.9902915,0.992640046,0.809981,1.20514,0.986851972452932,0.998428119547068,-0.007359954,0.066377738515183
SD4,S1,BV,1.1289,1.241368942,0.01,12.1127,1.14856400446638,1.33417387953362,0.241368942,1.08491644535105
SD4,S1,BQ,0.5412145,0.6097358678,0.01,2.76186,0.55768926958347,0.66178246601653,-0.390264132200001,0.710057476021798
SD4,S1,BVp,0.926432,0.99383893,0.478448,2.50873,0.968763975277999,1.018913884722,-0.00616106999999999,0.285853317559888
SD4,S1,BKa,0.915161,0.904538844,0.01,1.57645,0.886424177695283,0.922653510304717,-0.0954611559999999,0.227459657741807
SD4,S1,RUV,0.995103,0.996032726,0.798961,1.21448,0.989838463473355,1.00222698852664,-0.003967274,0.0707092844249891
SD4,SL1,CL,1.00116,1.00210339,0.927904,1.11169,0.999359817033278,1.00484696296672,0.00210339,0.0313400030741862
SD4,SL1,V,0.9654805,1.0041336888,0.01,2.35521,0.964889022061165,1.04337835553883,0.00413368879999997,0.447302549000468
SD4,SL1,Q,0.8546305,0.950888586,0.110565,3.81012,0.912118854135066,0.989658317864934,-0.049111414,0.444591321961518
SD4,SL1,Vp,1.02851,1.01488438,0.249763,1.71176,0.989571287784183,1.04019747221582,0.01488438,0.288884743196528
SD4,SL1,Ka,0.9538005,0.953524092,0.511974,1.51117,0.937937658927951,0.969110525072049,-0.046475908,0.183622343214545
SD4,SL1,BCL,0.991519,0.992612808,0.810034,1.20687,0.986828641988404,0.998396974011595,-0.007387192,0.0663365056212942
SD4,SL1,BV,1.101555,1.1977626654,0.01,11.8998,1.12100498785674,1.27452034294326,0.1977626654,0.896905122647918
SD4,SL1,BQ,0.567829,0.6322561766,0.01,2.78387,0.578243128066438,0.686269225133562,-0.3677438234,0.717079371231044
SD4,SL1,BVp,0.9197595,0.99551925,0.509895,2.508,0.969405352420597,1.0216331475794,-0.00448074999999999,0.297661789847098
SD4,SL1,BKa,0.9207185,0.90943177,0.01,1.57214,0.891373401641992,0.927490138358008,-0.0905682299999999,0.22486247721282
SD4,SL1,RUV,1.01222,1.011363092,0.816825,1.22332,1.00509546595435,1.01763071804565,0.011363092,0.0723321713113605
SD4,SL2,CL,1.001445,1.002110942,0.886267,1.1016,0.999349614151415,1.00487226984858,0.002110942,0.0315424120471786
SD4,SL2,V,0.9736845,0.9911935802,0.01,2.386,0.951546961307167,1.03084019909283,-0.00880641980000001,0.451950425836094
SD4,SL2,Q,0.894125,0.992544554,0.127614,5.81849,0.947983374405687,1.03710573359431,-0.00745544599999996,0.50793208685188
SD4,SL2,Vp,1.02436,1.025165716,0.233425,1.78273,0.999463871268621,1.05086756073138,0.025165716,0.294010774950851
SD4,SL2,Ka,0.9567015,0.958814438,0.526663,1.47901,0.943117973457999,0.974510902542001,-0.041185562,0.183577040226478
SD4,SL2,BCL,0.9921855,0.992618388,0.807513,1.20905,0.986777349975452,0.998459426024548,-0.007381612,0.0669800854328509
SD4,SL2,BV,1.105585,1.2370157232,0.01,11.9808,1.14726827896294,1.32676316743706,0.2370157232,1.04997997406382
SD4,SL2,BQ,0.6375595,0.6937527562,0.01,3.48489,0.636800645018469,0.750704867381531,-0.3062472438,0.71771788417521
SD4,SL2,BVp,0.9080825,0.991700536,0.509212,2.60331,0.965303039738766,1.01809803226123,-0.00829946400000001,0.300974775763026
SD4,SL2,BKa,0.9331225,0.922167634,0.01,1.48229,0.903502664177214,0.940832603822786,-0.077832366,0.22652170541315
SD4,SL2,RUV,1.038315,1.036484168,0.834535,1.2371,1.03007326580705,1.04289507019295,0.036484168,0.0816693479558886
SD4,SL3,CL,1.003155,1.004102454,0.915393,1.1048,1.00135082016863,1.00685408783137,0.00410245399999999,0.0316283998068508
SD4,SL3,V,0.9401165,0.936481698,0.01,2.51548,0.892355346641909,0.980608049358091,-0.063518302,0.506916766272359
SD4,SL3,Q,1.069145,1.240739114,0.2305,6.05259,1.17758818040745,1.30389004759255,0.240739114,0.758944042753294
SD4,SL3,Vp,1.0662,1.074085656,0.15368,1.83415,1.04484773780505,1.10332357419495,0.074085656,0.341369647991452
SD4,SL3,Ka,1.007455,0.997560376,0.554371,1.54135,0.981005228241982,1.01411552375802,-0.002439624,0.188699844356767
SD4,SL3,BCL,0.9904925,0.992345644,0.811524,1.21654,0.98649931680045,0.99819197119955,-0.00765435600000001,0.0670705799294743
SD4,SL3,BV,1.09861,1.433314557,0.01,13.3043,1.2809024040297,1.5857267099703,0.433314557,1.79031719640576
SD4,SL3,BQ,0.939013,0.9499186588,0.01,4.18446,0.877550775331954,1.02228654226805,-0.0500813411999998,0.826317918752479
SD4,SL3,BVp,0.8998335,0.985118354,0.340592,3.30844,0.956016169513938,1.01422053848606,-0.014881646,0.332020158027891
SD4,SL3,BKa,1.051155,1.041893342,0.359649,1.73804,1.02157629308921,1.06221039091079,0.041893342,0.235318730038078
SD4,SL3,RUV,1.165125,1.167958936,0.956264,1.71596,1.15986893387297,1.17604893812703,0.167958936,0.191603296223765
SD4,TD1,CL,1.0011,1.001907904,0.912817,1.26913,0.998921012061608,1.00489479593839,0.001907904,0.0340959413829857
SD4,TD1,V,0.967199,0.971542052,0.01,2.02466,0.931181217374872,1.01190288662513,-0.028457948,0.460884181508284
SD4,TD1,Q,0.8746145,0.995043524,0.241625,4.25349,0.953635255080796,1.0364517929192,-0.004956476,0.471968709149728
SD4,TD1,Vp,1.03839,1.037383864,0.336131,1.74225,1.01118917460971,1.06357855339029,0.037383864,0.300880345570142
SD4,TD1,Ka,0.9577165,0.962317196,0.521206,1.51426,0.946966794191604,0.977667597808396,-0.037682804,0.178965419712346
SD4,TD1,BCL,0.9916245,0.992854116,0.810089,1.19681,0.987091590754849,0.998616641245151,-0.00714588399999999,0.0660648626272091
SD4,TD1,BV,1.11373,1.3318702688,0.01,12.5475,1.2167102837764,1.4470302538236,0.3318702688,1.35382036559772
SD4,TD1,BQ,0.5376475,0.6546631916,0.01,2.97755,0.597966732157707,0.711359651042293,-0.3453368084,0.732676576737329
SD4,TD1,BVp,0.9282425,0.979655048,0.375532,2.14072,0.956310311901814,1.00299978409819,-0.020344952,0.266843794141681
SD4,TD1,BKa,0.9319205,0.927359284,0.261681,1.46911,0.909752841821714,0.944965726178286,-0.0726407159999999,0.213409268438135
SD4,TD1,RUV,0.9938905,0.992442452,0.781423,1.17941,0.986120850569738,0.998764053430262,-0.00755754799999999,0.0724445087365219
SD4,TD2,CL,1.001515,1.001674132,0.91347,1.13138,0.99887437296449,1.00447389103551,0.001674132,0.0319535946908638
SD4,TD2,V,0.9740385,0.964425683,0.01,2.02852,0.924645325320498,1.0042060406795,-0.035574317,0.454782376228348
SD4,TD2,Q,0.8881905,1.009383548,0.236471,3.55457,0.969630908033329,1.04913618796667,0.009383548,0.45317013451057
SD4,TD2,Vp,1.03446,1.043318508,0.322892,1.74017,1.01750236528597,1.06913465071403,0.043318508,0.297406137551356
SD4,TD2,Ka,0.960699,0.96466891,0.50596,1.53178,0.949363215424064,0.979974604575936,-0.03533109,0.177985620975499
SD4,TD2,BCL,0.992052,0.992726432,0.810991,1.19941,0.986970012371421,0.998482851628579,-0.007273568,0.0660096311692771
SD4,TD2,BV,1.134525,1.3272498124,0.01,11.7426,1.21296213330635,1.44153749149365,0.3272498124,1.34305068244901
SD4,TD2,BQ,0.5394855,0.671344372,0.01,2.7432,0.614151131948981,0.728537612051019,-0.328655628,0.73001465950632
SD4,TD2,BVp,0.9229925,0.976639022,0.400157,2.09303,0.953710251806725,0.999567792193275,-0.023360978,0.262368281155589
SD4,TD2,BKa,0.943105,0.941418998,0.267335,1.45928,0.923709628211616,0.959128367788384,-0.058581002,0.210168393683413
SD4,TD2,RUV,0.9946905,0.992233966,0.78251,1.1801,0.985942635441174,0.998525296558826,-0.007766034,0.0721235450322431
